鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
苓雅區,福南里,490,398526,813,576,317,986,994.66,122.30
苓雅區,福西里,463,303093,655,546,324,833,569.64,87.02
苓雅區,福東里,803,595966,742,557,341,918,718.75,96.84
苓雅區,五福里,1155,903170,782,558,336,952,792.71,101.37
苓雅區,仁政里,490,526563,1075,677,350,1275,1822.46,169.59
苓雅區,凱旋里,695,872146,1255,727,406,1324,2216.54,176.63
苓雅區,人和里,577,494910,858,599,321,1088,897.14,104.60
苓雅區,和煦里,664,645447,972,640,344,1146,1156.15,118.94
苓雅區,普照里,1135,1445223,1273,674,383,1315,3117.66,244.84
苓雅區,晴朗里,408,506912,1242,740,366,1484,1513.29,121.80
苓雅區,廣澤里,592,551487,932,619,363,1151,1092.74,117.30
苓雅區,奏捷里,511,417163,816,554,337,1040,744.77,91.23
苓雅區,永康里,723,622513,861,623,352,1125,838.17,97.35
苓雅區,林圍里,928,1270480,1369,824,408,1579,2806.37,204.99
苓雅區,林興里,371,288233,777,586,324,956,776.46,99.94
苓雅區,林靖里,555,500524,902,713,394,1227,709.35,78.66
苓雅區,同慶里,799,1060323,1327,902,451,1641,1462.70,110.22
苓雅區,福隆里,790,628223,795,607,339,1000,706.86,88.89
苓雅區,福康里,527,391431,743,579,358,932,618.24,83.24
苓雅區,福人里,590,445325,755,566,341,941,682.12,90.37
苓雅區,福地里,791,563244,712,571,343,871,612.78,86.06
苓雅區,福居里,741,526410,710,553,351,896,571.26,80.41
苓雅區,五權里,686,599511,874,617,375,1021,1084.90,124.14
苓雅區,正義里,879,1040212,1183,727,391,1396,1310.90,110.77
苓雅區,福壽里,432,387550,897,513,295,915,2221.24,247.60
苓雅區,林中里,1023,902595,882,624,336,1118,855.56,96.97
苓雅區,華堂里,1009,848969,841,603,351,1072,792.06,94.14
苓雅區,朝陽里,490,402467,821,616,357,1062,724.90,88.26
苓雅區,林華里,904,726158,803,595,345,1003,744.48,92.68
苓雅區,林榮里,1403,1198601,854,596,341,1060,891.90,104.40
苓雅區,正心里,1284,1154046,899,637,383,1086,973.32,108.29
苓雅區,福祥里,354,258949,731,566,334,927,624.88,85.43
苓雅區,安祥里,908,1124958,1239,755,363,1424,1784.97,144.07
苓雅區,中正里,1092,1406484,1288,804,415,1553,2195.37,170.45
苓雅區,普天里,1157,1210722,1046,680,369,1314,1200.36,114.71
苓雅區,林富里,733,1160338,1583,836,433,1632,4228.15,267.10
苓雅區,民主里,1321,1205652,913,621,359,1097,1883.34,206.35
苓雅區,正仁里,834,692321,830,615,359,1047,811.79,97.79
苓雅區,林貴里,640,658792,1029,686,377,1365,1058.71,102.85
苓雅區,正大里,1708,1532833,897,635,358,1083,910.04,101.40
苓雅區,光華里,159,131457,827,628,414,1013,776.66,93.94
苓雅區,正道里,1375,1121351,816,598,362,993,764.49,93.74
苓雅區,衛武里,579,405271,700,544,314,886,649.00,92.72
苓雅區,英明里,629,508218,808,593,328,1026,778.63,96.37
苓雅區,林泉里,726,858393,1182,804,434,1567,1182.22,99.99
苓雅區,尚義里,547,687169,1256,800,410,1458,1637.49,130.35
苓雅區,林安里,501,505256,1008,700,398,1210,1253.17,124.26
苓雅區,正文里,724,639779,884,635,348,1116,954.65,108.03
苓雅區,正言里,988,875133,886,596,341,1061,1245.73,140.64
苓雅區,文昌里,1196,909451,760,592,350,972,650.92,85.60
苓雅區,建軍里,569,428010,752,579,350,931,633.54,84.22
苓雅區,其他,18,12354,686,310,228,905,953.22,138.89
苓雅區,合計,49020,46385945,946,631,356,1133,1404.02,148.37
前鎮區,鎮北里,280,201904,721,521,337,892,767.26,106.40
前鎮區,草衙里,2517,1684221,669,537,329,857,549.09,82.06
前鎮區,前鎮里,323,233815,724,528,319,972,599.70,82.84
前鎮區,興邦里,1020,999232,980,749,423,1241,890.95,90.95
前鎮區,興化里,153,107231,701,550,319,811,568.28,81.08
前鎮區,鎮中里,196,124781,637,498,321,746,532.99,83.72
前鎮區,振興里,816,919886,1127,726,396,1316,1687.35,149.68
前鎮區,西甲里,684,714951,1045,698,380,1308,1082.55,103.57
前鎮區,竹內里,833,678742,815,614,362,1055,754.88,92.64
前鎮區,西山里,1195,1098417,919,603,375,1158,1119.53,121.80
前鎮區,良和里,1019,1068046,1048,708,367,1338,1104.98,105.42
前鎮區,建隆里,420,673171,1603,808,390,1981,3436.59,214.41
前鎮區,興中里,910,772788,849,572,335,969,1123.94,132.35
前鎮區,忠誠里,676,527698,781,705,390,1019,581.01,74.43
前鎮區,忠純里,1492,1123665,753,588,346,953,666.95,88.56
前鎮區,瑞竹里,518,436008,842,654,387,1119,688.77,81.83
前鎮區,復國里,805,714292,887,610,350,1128,851.05,95.91
前鎮區,鎮東里,459,343260,748,579,368,932,615.29,82.28
前鎮區,忠孝里,941,997018,1060,650,369,1212,1323.75,124.94
前鎮區,仁愛里,313,236127,754,533,306,818,1230.58,163.12
前鎮區,興仁里,137,83417,609,511,345,840,412.27,67.71
前鎮區,信義里,335,238662,712,537,359,902,726.21,101.94
前鎮區,平等里,566,485708,858,630,368,1080,746.00,86.93
前鎮區,明道里,237,178829,755,531,352,903,819.89,108.66
前鎮區,明禮里,348,238577,686,562,363,881,539.97,78.76
前鎮區,瑞豐里,789,665040,843,654,390,1082,746.18,88.53
前鎮區,鎮陽里,260,186368,717,543,326,920,642.60,89.65
前鎮區,盛興里,907,795396,877,611,346,1055,988.59,112.73
前鎮區,鎮榮里,539,363673,675,540,312,887,553.38,82.02
前鎮區,瑞南里,1323,1054783,797,600,376,1003,719.64,90.26
前鎮區,瑞崗里,746,572254,767,582,335,982,734.25,95.72
前鎮區,瑞東里,659,477857,725,572,342,925,584.95,80.67
前鎮區,瑞北里,868,640979,738,565,346,940,676.78,91.65
前鎮區,瑞西里,794,588446,741,589,335,963,615.90,83.11
前鎮區,瑞興里,742,578429,780,589,354,989,672.50,86.27
前鎮區,瑞和里,550,423121,769,583,342,1004,720.50,93.66
前鎮區,瑞隆里,1025,786667,767,583,360,962,676.07,88.09
前鎮區,信德里,515,333446,647,537,340,861,480.17,74.16
前鎮區,鎮昌里,519,368213,709,559,358,843,643.02,90.64
前鎮區,明正里,1602,1335383,834,634,397,1048,745.07,89.38
前鎮區,竹西里,1405,1270191,904,637,363,1155,837.81,92.67
前鎮區,平昌里,132,85328,646,483,302,796,530.52,82.07
前鎮區,明孝里,664,490103,738,548,321,920,1033.45,140.01
前鎮區,瑞祥里,1445,1238310,857,631,378,1094,741.72,86.55
前鎮區,瑞平里,1127,918274,815,618,366,1042,713.48,87.57
前鎮區,德昌里,498,314667,632,528,321,796,515.34,81.56
前鎮區,明義里,692,504062,728,561,363,938,573.00,78.66
前鎮區,鎮海里,1294,1096810,848,625,366,1048,813.79,96.01
前鎮區,竹東里,712,520418,731,537,321,876,899.42,123.05
前鎮區,竹南里,2431,2598973,1069,799,433,1386,993.36,92.92
前鎮區,竹北里,719,652836,908,643,360,1178,946.90,104.29
前鎮區,瑞誠里,778,584151,751,611,363,965,626.65,83.46
前鎮區,瑞華里,1434,1268298,884,648,359,1117,807.57,91.31
前鎮區,瑞昌里,952,746991,785,626,379,1033,613.19,78.15
前鎮區,瑞文里,733,557903,761,545,323,965,738.16,96.98
前鎮區,竹中里,1192,1018956,855,619,352,1089,836.38,97.84
前鎮區,民權里,1543,1672194,1084,728,393,1379,1123.11,103.63
前鎮區,盛豐里,941,814374,865,616,343,1020,1172.65,135.50
前鎮區,興東里,1853,1734220,936,688,383,1224,859.57,91.84
