鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
番路鄉,大湖村,72,44151,613,462,286,638,679.54,110.82
番路鄉,公田村,120,147434,1229,519,349,887,6247.71,508.52
番路鄉,公興村,69,37088,538,381,244,624,579.60,107.83
番路鄉,草山村,39,24103,618,498,375,722,477.65,77.29
番路鄉,其他,0,0,0,0,0,0,0.00,0.00
番路鄉,合計,1675,1219597,728,533,323,856,1770.98,243.23
大埔鄉,大埔村,276,192356,697,582,363,909,578.55,83.01
大埔鄉,茄苳村,148,95893,648,520,328,852,514.67,79.43
大埔鄉,永樂村,64,39758,621,482,363,781,434.30,69.91
大埔鄉,和平村,75,48365,645,516,297,829,554.94,86.06
大埔鄉,西興村,124,85423,689,563,329,780,629.43,91.37
大埔鄉,其他,0,0,0,0,0,0,0.00,0.00
大埔鄉,合計,687,461795,672,551,334,854,559.71,83.27
阿里山鄉,中山村,88,70454,801,685,359,930,701.01,87.56
阿里山鄉,中正村,50,42596,852,570,273,1047,850.04,99.78
阿里山鄉,香林村,48,38063,793,673,532,912,473.98,59.77
阿里山鄉,十字村,37,23854,645,507,352,699,578.73,89.77
阿里山鄉,達邦村,97,69674,718,598,369,903,479.88,66.81
阿里山鄉,樂野村,96,70710,737,569,373,1078,491.66,66.75
阿里山鄉,來吉村,47,38631,822,452,289,846,959.05,116.68
阿里山鄉,里佳村,27,19386,718,595,422,1032,354.70,49.40
阿里山鄉,山美村,46,23797,517,497,315,727,276.50,53.45
阿里山鄉,新美村,28,14088,503,454,171,729,413.35,82.15
阿里山鄉,豐山村,30,19055,635,477,282,695,628.35,98.93
阿里山鄉,茶山村,15,9400,627,551,373,778,371.86,59.34
阿里山鄉,其他,0,0,0,0,0,0,0.00,0.00
阿里山鄉,合計,609,439708,722,574,357,886,599.95,83.09
其他,其他,26,14081,542,394,206,589,682.07,125.94
其他,合計,26,14081,542,394,206,589,682.07,125.94
