statistic_yyy,site_id,village,household_single_total,home_group_02,home_group_03,home_group_04,home_group_05,home_group_06,home_group_07,home_group_08,home_group_09,home_group_10up,household_business_total
統計年,區域別,村里,1人家戶,2人家戶,3人家戶,4人家戶,5人家戶,6人家戶,7人家戶,8人家戶,9人家戶,10人以上家戶,共同事業戶
106,臺中市豐原區,三村里,489,390,435,471,235,133,69,41,15,14,0
106,臺中市豐原區,中興里,331,232,225,186,119,56,23,14,4,1,0
106,臺中市豐原區,田心里,1016,488,487,437,199,100,41,17,17,14,0
106,臺中市豐原區,豐田里,796,656,752,724,437,200,116,46,24,27,0
106,臺中市豐原區,鎌村里,334,275,328,327,188,100,56,24,11,20,0
106,臺中市豐原區,南陽里,843,811,1004,842,366,195,98,33,22,32,0
106,臺中市豐原區,陽明里,260,230,232,197,92,55,31,15,6,14,0
106,臺中市豐原區,北陽里,985,967,1119,1013,474,242,120,67,37,26,0
106,臺中市豐原區,中陽里,426,398,468,377,197,108,57,43,16,29,0
106,臺中市豐原區,東陽里,111,96,79,84,70,32,24,11,10,7,0
106,臺中市豐原區,南村里,573,410,383,380,184,103,51,22,13,11,0
106,臺中市豐原區,南田里,273,202,213,207,148,75,24,19,5,8,0
106,臺中市豐原區,南嵩里,256,216,218,205,142,71,32,20,10,11,0
106,臺中市豐原區,翁明里,260,164,183,149,72,27,14,8,6,6,0
106,臺中市豐原區,翁子里,226,176,187,215,103,56,27,25,6,5,0
106,臺中市豐原區,翁社里,168,136,123,142,86,51,15,9,5,11,0
106,臺中市豐原區,朴子里,249,194,209,210,116,84,40,16,19,21,0
106,臺中市東勢區,北興里,253,101,96,85,52,17,11,8,2,1,0
106,臺中市東勢區,中寧里,147,83,72,41,25,14,9,1,2,1,0
106,臺中市東勢區,東安里,151,99,76,60,39,18,7,4,5,2,0
106,臺中市東勢區,南平里,234,137,118,124,64,37,14,10,9,8,0
106,臺中市東勢區,延平里,297,194,168,137,86,33,21,12,4,3,0
106,臺中市東勢區,上新里,108,88,76,54,37,20,7,7,1,3,0
106,臺中市東勢區,廣興里,186,126,120,75,42,17,24,10,2,6,0
106,臺中市東勢區,泰昌里,428,273,268,236,123,59,28,19,3,9,0
106,臺中市東勢區,中嵙里,223,151,143,120,65,31,18,12,1,2,0
106,臺中市東勢區,福隆里,361,263,268,268,123,61,30,26,9,7,0
106,臺中市東勢區,隆興里,200,104,96,77,49,36,12,5,2,7,0
106,臺中市東勢區,新盛里,536,340,329,313,209,109,50,24,6,15,0
106,臺中市東勢區,詒福里,175,123,91,110,57,31,21,3,9,4,0
106,臺中市東勢區,上城里,121,76,69,49,34,20,15,4,1,1,0
106,臺中市東勢區,下城里,111,82,52,42,35,17,7,1,3,1,0
106,臺中市東勢區,慶東里,189,141,118,107,72,38,21,8,7,3,0
106,臺中市東勢區,慶福里,193,87,70,61,36,32,15,6,10,2,0
106,臺中市東勢區,東新里,277,170,133,126,68,28,14,9,1,1,0
106,臺中市東勢區,粵寧里,253,158,152,139,66,37,14,4,5,4,0
106,臺中市東勢區,下新里,187,122,111,94,63,25,19,9,6,4,0
106,臺中市東勢區,興隆里,129,90,73,63,49,32,14,3,0,4,0
106,臺中市東勢區,茂興里,208,156,107,112,62,31,22,7,4,4,0
106,臺中市東勢區,泰興里,85,48,47,27,26,20,8,3,6,1,0
106,臺中市東勢區,埤頭里,91,45,33,28,36,17,3,3,1,2,0
106,臺中市東勢區,明正里,137,99,88,52,61,31,18,8,2,7,0
106,臺中市大甲區,朝陽里,144,91,100,96,53,27,17,6,7,10,0
106,臺中市大甲區,大甲里,161,84,80,66,30,25,5,6,0,7,0
106,臺中市大甲區,順天里,203,123,100,87,57,34,15,12,4,6,0
106,臺中市大甲區,孔門里,160,50,39,44,28,13,9,8,3,10,0
106,臺中市大甲區,平安里,161,143,134,138,88,48,30,19,14,11,0
106,臺中市大甲區,庄美里,159,138,137,148,93,51,20,12,4,11,0
106,臺中市大甲區,新美里,306,245,233,235,130,85,39,15,11,13,0
106,臺中市大甲區,岷山里,190,121,133,145,78,53,28,19,6,7,0
106,臺中市大甲區,中山里,457,305,353,313,175,75,41,16,4,3,0
106,臺中市大甲區,南陽里,109,66,53,40,26,15,11,3,3,5,0
106,臺中市大甲區,薰風里,112,76,59,62,32,17,6,2,3,0,0
106,臺中市大甲區,義和里,225,171,180,207,130,81,41,24,13,20,0
106,臺中市大甲區,武陵里,68,63,60,60,40,34,22,8,7,8,0
106,臺中市大甲區,文曲里,78,58,70,45,35,33,16,8,7,10,0
106,臺中市大甲區,武曲里,92,73,73,96,70,48,26,22,12,17,0
106,臺中市大甲區,文武里,441,349,393,370,221,112,74,30,11,30,0
106,臺中市大甲區,奉化里,196,113,154,157,91,22,32,13,6,5,0
106,臺中市大甲區,德化里,114,68,102,144,78,41,18,13,3,10,0
106,臺中市大甲區,江南里,90,60,74,103,55,31,16,11,6,7,0
106,臺中市大甲區,頂店里,356,248,290,320,207,101,54,22,17,22,0
106,臺中市大甲區,太白里,82,68,65,58,46,36,20,15,7,9,0
106,臺中市大甲區,孟春里,314,250,225,276,175,79,54,34,21,21,0
106,臺中市大甲區,幸福里,228,143,143,158,116,48,40,24,11,12,0
106,臺中市大甲區,日南里,405,305,377,411,239,135,66,26,14,13,0
106,臺中市大甲區,龍泉里,110,84,84,91,59,27,26,13,5,13,0
106,臺中市大甲區,西岐里,104,94,70,89,77,41,24,15,6,12,0
106,臺中市大甲區,銅安里,104,69,72,78,57,33,22,8,8,12,0
106,臺中市大甲區,福德里,81,67,55,65,44,24,14,12,5,9,0
106,臺中市大甲區,建興里,93,72,61,75,51,41,24,10,13,17,0
106,臺中市清水區,鰲峰里,157,83,79,58,39,15,11,6,4,3,0
106,臺中市清水區,靈泉里,118,70,66,68,34,19,12,3,1,4,0
106,臺中市清水區,清水里,218,155,168,141,87,38,22,13,4,8,0
106,臺中市清水區,文昌里,99,56,43,35,26,17,6,9,1,4,0
106,臺中市清水區,南寧里,208,146,132,107,53,46,17,18,6,7,0
106,臺中市清水區,西寧里,141,107,98,93,64,35,23,7,6,9,0
106,臺中市清水區,北寧里,147,63,42,36,16,13,10,5,1,0,0
106,臺中市清水區,中興里,63,38,33,23,6,10,4,2,1,3,0
106,臺中市清水區,西社里,232,140,137,167,101,54,15,16,8,7,0
106,臺中市清水區,南社里,918,639,734,800,401,174,79,37,21,20,0
106,臺中市清水區,裕嘉里,95,81,80,101,74,30,20,11,5,3,0
106,臺中市清水區,臨江里,145,91,68,103,60,43,23,8,4,6,0
106,臺中市清水區,秀水里,387,292,259,272,199,89,52,13,6,9,0
106,臺中市清水區,武鹿里,279,235,226,251,138,49,27,16,12,5,0
106,臺中市清水區,海濱里,222,136,128,97,91,50,22,13,4,6,0
106,臺中市清水區,?榔里,555,364,344,376,175,80,28,19,9,7,0
106,臺中市清水區,中社里,402,271,246,200,88,42,14,5,2,1,0
106,臺中市清水區,高西里,112,84,84,84,42,29,15,8,5,7,0
106,臺中市清水區,高南里,92,86,72,85,54,36,15,9,3,7,0
106,臺中市清水區,高東里,133,97,87,69,47,26,15,5,2,3,0
106,臺中市清水區,高北里,88,66,43,61,57,31,14,11,3,12,0
106,臺中市清水區,高美里,101,85,72,63,52,39,17,11,8,5,0
106,臺中市清水區,國姓里,174,110,110,130,93,58,22,8,7,13,0
106,臺中市清水區,菁埔里,163,102,123,112,97,55,41,21,9,15,0
106,臺中市清水區,頂湳里,142,97,87,102,78,45,28,8,4,10,0
106,臺中市清水區,田寮里,172,133,144,152,101,72,22,19,9,12,0
106,臺中市清水區,橋頭里,607,456,514,538,312,147,81,33,24,21,0
106,臺中市清水區,下湳里,245,153,154,156,116,73,39,19,17,18,0
106,臺中市清水區,東山里,102,81,79,81,52,28,11,5,5,2,0
106,臺中市清水區,楊厝里,106,76,58,72,44,30,15,8,5,6,0
106,臺中市清水區,海風里,159,99,80,85,47,32,16,10,4,3,0
106,臺中市清水區,吳厝里,146,102,93,117,60,27,13,3,4,4,0
106,臺中市沙鹿區,居仁里,167,88,99,80,47,27,25,8,4,6,0
106,臺中市沙鹿區,洛泉里,177,130,134,121,85,60,29,18,8,9,0
106,臺中市沙鹿區,沙鹿里,96,60,58,47,36,18,11,15,6,11,0
106,臺中市沙鹿區,美仁里,62,38,26,19,21,12,9,8,2,3,0
106,臺中市沙鹿區,興仁里,237,166,163,172,107,53,26,11,12,16,0
106,臺中市沙鹿區,斗抵里,325,276,289,300,186,96,59,31,14,13,0
106,臺中市沙鹿區,鹿峰里,439,332,327,321,234,108,53,37,14,17,0
106,臺中市沙鹿區,鹿寮里,565,402,482,428,274,167,82,39,25,34,0
106,臺中市沙鹿區,竹林里,582,452,557,542,312,181,71,45,17,28,0
106,臺中市沙鹿區,犁分里,114,60,65,65,30,34,12,8,4,12,0
106,臺中市沙鹿區,北勢里,543,351,316,323,170,101,64,38,17,25,0
106,臺中市沙鹿區,福興里,348,249,245,262,143,72,33,23,10,14,0
106,臺中市沙鹿區,晉江里,213,99,106,116,61,31,19,7,4,8,0
106,臺中市沙鹿區,六路里,509,346,430,371,169,82,45,23,7,18,0
106,臺中市沙鹿區,南勢里,321,208,233,268,139,67,29,29,7,12,0
106,臺中市沙鹿區,埔子里,631,385,488,435,166,82,34,19,10,13,0
106,臺中市沙鹿區,公明里,484,335,330,286,155,84,34,25,11,11,0
106,臺中市沙鹿區,清泉里,210,180,169,169,105,44,16,7,3,4,0
106,臺中市沙鹿區,西勢里,265,174,138,129,75,47,25,9,7,2,0
106,臺中市沙鹿區,興安里,308,218,235,256,155,80,31,19,7,8,0
106,臺中市沙鹿區,三鹿里,968,600,589,578,186,92,38,17,9,16,0
106,臺中市梧棲區,頂寮里,417,236,261,219,104,52,25,13,7,3,0
106,臺中市梧棲區,下寮里,221,132,107,159,79,42,19,9,2,5,0
106,臺中市梧棲區,中正里,475,274,233,277,162,76,47,22,8,8,0
106,臺中市梧棲區,中和里,69,34,41,26,19,13,7,4,2,1,0
106,臺中市梧棲區,文化里,127,95,80,98,49,13,8,6,2,1,0
106,臺中市梧棲區,安仁里,97,48,65,50,29,16,12,2,2,3,0
106,臺中市梧棲區,草湳里,567,388,434,450,283,111,64,32,14,12,0
106,臺中市梧棲區,南簡里,415,323,371,402,209,88,42,22,14,7,0
106,臺中市梧棲區,福德里,373,266,322,318,180,96,42,30,10,14,0
106,臺中市梧棲區,大庄里,561,406,499,601,361,167,92,29,16,23,0
106,臺中市梧棲區,大村里,389,299,405,437,264,126,62,32,20,23,0
106,臺中市梧棲區,興農里,172,117,138,151,106,60,30,12,10,8,0
106,臺中市梧棲區,永寧里,149,108,105,135,86,62,42,16,16,14,0
106,臺中市梧棲區,永安里,138,109,121,155,112,69,40,23,13,20,0
106,臺中市后里區,廣福里,291,162,144,112,51,41,21,5,7,9,0
106,臺中市后里區,仁里里,86,78,57,59,35,23,23,6,4,8,0
106,臺中市后里區,義里里,321,225,217,232,122,67,30,13,9,4,0
106,臺中市后里區,后里里,297,220,220,243,146,79,54,18,13,18,0
106,臺中市后里區,厚里里,191,124,109,134,91,51,30,12,10,7,0
106,臺中市后里區,墩東里,389,274,300,328,217,115,55,30,17,12,0
106,臺中市后里區,墩西里,255,144,121,107,79,52,20,10,4,4,0
106,臺中市后里區,墩南里,266,181,198,227,142,75,42,16,10,18,0
106,臺中市后里區,墩北里,252,215,237,237,137,89,45,26,11,10,0
106,臺中市后里區,中和里,185,125,153,153,98,64,36,18,10,10,0
106,臺中市后里區,舊社里,114,109,125,156,94,47,33,17,4,14,0
106,臺中市后里區,聯合里,108,90,83,88,68,49,20,9,9,9,0
106,臺中市后里區,太平里,142,106,104,137,108,32,34,26,9,13,0
106,臺中市后里區,眉山里,242,208,188,203,142,65,28,30,16,11,0
106,臺中市后里區,泰安里,126,87,78,73,49,32,14,10,4,6,0
106,臺中市后里區,公館里,154,96,92,113,82,51,38,25,9,21,0
106,臺中市后里區,月眉里,167,98,113,105,61,49,29,16,12,13,0
106,臺中市后里區,義德里,224,175,162,209,110,51,31,10,9,5,0
106,臺中市神岡區,神岡里,304,193,218,203,155,63,33,23,12,9,0
106,臺中市神岡區,庄前里,177,137,125,149,91,46,21,17,4,8,0
106,臺中市神岡區,北庄里,222,170,170,173,97,49,36,16,8,9,0
106,臺中市神岡區,庄後里,118,110,120,118,88,62,33,16,10,16,0
106,臺中市神岡區,社口里,494,420,456,500,324,158,96,48,26,22,0
106,臺中市神岡區,社南里,338,242,298,376,259,122,80,33,22,20,0
106,臺中市神岡區,三角里,204,153,166,158,114,53,29,17,9,13,0
106,臺中市神岡區,岸裡里,236,176,164,174,114,68,29,13,12,17,0
106,臺中市神岡區,大社里,489,350,349,353,142,66,28,3,8,8,0
106,臺中市神岡區,豐洲里,623,432,465,480,277,170,71,45,21,17,0
106,臺中市神岡區,神洲里,168,129,120,151,123,48,36,29,14,18,0
106,臺中市神岡區,溪洲里,176,144,158,158,113,74,37,22,14,17,0
106,臺中市神岡區,圳前里,202,150,138,153,79,56,31,24,8,10,0
106,臺中市神岡區,新庄里,285,237,258,278,172,96,49,31,11,23,0
106,臺中市神岡區,圳堵里,206,133,139,119,82,47,29,11,9,4,0
106,臺中市神岡區,山皮里,88,52,59,54,40,18,16,12,4,6,0
106,臺中市潭子區,潭陽里,1338,867,934,877,403,166,91,39,15,21,0
106,臺中市潭子區,潭秀里,143,84,84,88,45,27,17,11,6,4,0
106,臺中市潭子區,潭北里,233,150,191,181,86,47,16,8,7,2,0
106,臺中市潭子區,福仁里,1052,854,842,808,344,144,64,28,15,13,0
106,臺中市潭子區,頭家里,510,437,513,436,175,83,29,19,5,8,0
106,臺中市潭子區,甘蔗里,966,706,830,820,320,127,57,23,10,15,0
106,臺中市潭子區,東寶里,1014,815,903,923,441,203,119,59,17,28,0
106,臺中市潭子區,大富里,227,161,197,238,110,47,23,16,8,5,0
106,臺中市潭子區,大豐里,515,419,453,528,214,96,45,17,8,14,0
106,臺中市潭子區,栗林里,459,282,317,326,148,89,42,22,7,18,0
106,臺中市潭子區,嘉仁里,303,228,279,236,134,93,44,29,14,21,0
106,臺中市潭子區,新田里,170,107,106,83,62,32,9,7,5,4,0
106,臺中市潭子區,聚興里,417,276,259,252,141,79,36,22,4,8,0
106,臺中市潭子區,頭家東里,517,355,368,324,157,72,36,8,5,4,0
106,臺中市潭子區,家興里,887,649,750,569,188,79,31,8,8,7,0
106,臺中市潭子區,家福里,454,354,407,350,156,69,38,12,14,7,0
106,臺中市大雅區,大雅里,426,303,349,342,154,72,41,18,15,12,0
106,臺中市大雅區,員林里,637,552,649,682,391,190,106,50,29,41,0
106,臺中市大雅區,六寶里,620,442,416,406,225,127,61,48,20,20,0
106,臺中市大雅區,秀山里,244,184,177,177,131,89,56,24,10,16,0
106,臺中市大雅區,忠義里,587,322,286,208,119,61,28,19,8,6,0
106,臺中市大雅區,橫山里,391,253,269,276,182,79,49,26,20,23,0
106,臺中市大雅區,三和里,383,298,380,441,202,115,48,26,13,22,0
106,臺中市大雅區,西寶里,329,218,316,365,205,120,52,31,21,19,0
106,臺中市大雅區,上楓里,416,346,409,514,271,135,64,31,19,9,0
106,臺中市大雅區,二和里,478,349,486,494,251,113,49,22,13,15,0
106,臺中市大雅區,四德里,365,297,328,378,174,102,42,13,15,16,0
106,臺中市大雅區,上雅里,675,355,462,479,241,91,32,23,15,9,0
106,臺中市大雅區,文雅里,526,427,450,500,233,92,46,25,3,9,0
106,臺中市大雅區,大楓里,370,323,394,368,192,97,41,25,9,11,1
106,臺中市大雅區,雅楓里,321,299,311,264,140,69,27,19,4,7,0
106,臺中市新社區,新社里,288,195,232,235,123,72,35,19,11,8,0
106,臺中市新社區,復盛里,153,123,139,126,69,35,22,9,7,11,0
106,臺中市新社區,中正里,130,96,67,85,54,39,17,6,3,9,0
106,臺中市新社區,月湖里,95,70,60,58,34,23,15,4,4,8,0
106,臺中市新社區,崑山里,71,68,48,46,56,33,13,10,5,13,0
106,臺中市新社區,大南里,177,141,113,97,72,39,20,12,6,10,0
106,臺中市新社區,永源里,221,189,140,138,110,65,43,26,17,30,0
106,臺中市新社區,中興里,139,57,45,28,16,8,2,1,1,1,0
106,臺中市新社區,協成里,271,158,144,163,125,62,46,22,14,15,0
106,臺中市新社區,東興里,101,79,65,61,44,24,20,11,8,8,0
106,臺中市新社區,慶西里,79,50,49,54,29,16,7,6,4,7,0
106,臺中市新社區,中和里,73,45,30,17,24,18,7,3,1,5,0
106,臺中市新社區,福興里,176,98,53,71,30,27,17,3,4,2,0
106,臺中市石岡區,石岡里,130,84,77,73,54,23,14,6,5,7,0
106,臺中市石岡區,萬安里,179,100,96,90,51,37,20,8,3,3,0
106,臺中市石岡區,九房里,138,85,72,75,48,28,11,8,3,4,0
106,臺中市石岡區,金星里,106,88,67,66,43,28,19,10,5,7,0
106,臺中市石岡區,龍興里,63,44,29,20,25,13,13,6,4,5,0
106,臺中市石岡區,萬興里,128,92,91,88,75,28,13,10,2,6,0
106,臺中市石岡區,梅子里,192,144,112,86,75,45,23,10,4,7,0
106,臺中市石岡區,土牛里,101,79,60,57,40,15,14,6,0,6,0
106,臺中市石岡區,德興里,162,110,81,106,50,24,19,9,2,3,0
106,臺中市石岡區,和盛里,171,119,85,75,40,27,4,4,1,0,0
106,臺中市外埔區,永豐里,109,56,46,49,42,25,10,10,6,8,0
106,臺中市外埔區,六分里,166,121,154,155,78,46,32,19,8,6,0
106,臺中市外埔區,三崁里,152,109,130,114,79,44,15,13,2,13,0
106,臺中市外埔區,大同里,419,244,291,326,177,106,61,30,16,18,0
106,臺中市外埔區,水美里,341,225,230,255,138,56,22,14,7,12,0
106,臺中市外埔區,大東里,580,464,425,446,266,117,56,29,13,20,0
106,臺中市外埔區,馬鳴里,115,101,64,73,50,37,15,10,5,11,0
106,臺中市外埔區,中山里,95,48,58,79,46,32,16,8,5,9,0
106,臺中市外埔區,鐵山里,199,144,123,113,81,46,34,10,10,11,0
106,臺中市外埔區,土城里,95,87,74,68,52,43,32,14,8,18,0
106,臺中市外埔區,?子里,93,65,58,52,51,35,20,12,0,9,0
106,臺中市大安區,南埔里,80,72,53,46,39,24,22,8,7,5,0
106,臺中市大安區,南庄里,80,73,51,56,31,32,9,9,5,6,0
106,臺中市大安區,中庄里,182,133,144,148,117,68,42,17,8,13,0
106,臺中市大安區,龜??里,107,84,63,86,51,41,21,8,11,19,0
106,臺中市大安區,福興里,90,68,76,59,44,25,9,8,8,8,0
106,臺中市大安區,東安里,114,63,68,61,55,26,18,4,7,8,0
106,臺中市大安區,頂安里,60,47,44,53,32,26,10,6,5,8,0
106,臺中市大安區,永安里,126,94,85,105,64,46,28,12,10,11,0
106,臺中市大安區,福住里,80,55,55,59,42,20,14,9,7,5,0
106,臺中市大安區,海墘里,131,92,70,88,55,31,18,9,4,8,0
106,臺中市大安區,西安里,111,82,106,89,65,40,33,12,8,14,0
106,臺中市大安區,松雅里,78,48,58,44,40,21,13,5,4,3,0
106,臺中市烏日區,烏日里,1073,678,631,603,299,150,60,25,17,11,0
106,臺中市烏日區,湖日里,287,232,177,178,80,42,21,12,6,3,0
106,臺中市烏日區,三和里,770,428,361,307,169,64,34,8,8,8,0
106,臺中市烏日區,榮泉里,872,431,369,291,147,68,19,16,8,4,0
106,臺中市烏日區,學田里,277,162,178,135,88,43,21,14,7,8,0
106,臺中市烏日區,九德里,1092,941,1095,1053,490,259,114,55,23,35,0
106,臺中市烏日區,仁德里,694,593,697,611,268,132,58,23,11,18,0
106,臺中市烏日區,前竹里,182,138,143,136,64,51,28,21,13,20,0
106,臺中市烏日區,五光里,139,98,115,108,61,41,15,7,7,3,0
106,臺中市烏日區,光明里,185,127,149,127,96,43,23,12,3,12,0
106,臺中市烏日區,東園里,164,110,118,122,91,53,29,15,9,14,0
106,臺中市烏日區,溪埧里,298,245,247,278,171,97,64,32,18,24,0
106,臺中市烏日區,螺潭里,215,105,123,138,86,37,24,13,5,10,0
106,臺中市烏日區,北里里,126,92,91,90,70,30,29,11,5,12,0
106,臺中市烏日區,南里里,107,50,90,72,54,38,15,6,2,10,0
106,臺中市烏日區,溪尾里,79,62,44,48,26,19,13,4,4,3,0
106,臺中市大肚區,王田里,295,225,267,279,187,102,56,31,10,24,0
106,臺中市大肚區,中和里,48,41,40,47,44,21,19,3,3,7,0
106,臺中市大肚區,福山里,248,209,231,264,157,91,37,18,6,13,0
106,臺中市大肚區,營埔里,92,65,82,88,63,41,21,5,7,9,0
106,臺中市大肚區,社腳里,170,131,129,153,114,61,27,21,10,10,0
106,臺中市大肚區,新興里,234,164,170,168,112,57,24,10,14,11,0
106,臺中市大肚區,大東里,234,192,201,225,123,72,27,18,10,8,0
106,臺中市大肚區,大肚里,244,140,147,147,83,38,34,11,7,1,0
106,臺中市大肚區,永和里,79,51,51,34,40,23,11,5,3,5,0
106,臺中市大肚區,磺溪里,144,100,104,125,85,26,17,5,6,6,0
106,臺中市大肚區,永順里,128,71,75,96,74,41,28,18,7,10,0
106,臺中市大肚區,成功里,71,45,54,52,36,21,18,7,5,5,0
106,臺中市大肚區,山陽里,160,85,82,70,47,40,17,5,3,5,0
106,臺中市大肚區,頂街里,722,491,582,667,295,113,45,27,9,10,0
106,臺中市大肚區,瑞井里,415,323,330,349,197,107,55,21,22,18,0
106,臺中市大肚區,蔗?里,434,338,370,337,181,94,45,25,8,11,0
106,臺中市大肚區,自強里,407,311,296,266,96,53,24,13,5,4,0
106,臺中市龍井區,竹坑里,208,159,176,210,141,68,37,17,14,14,0
106,臺中市龍井區,龍東里,179,152,148,182,125,72,38,12,16,15,0
106,臺中市龍井區,龍西里,149,110,114,134,68,38,23,16,6,13,0
106,臺中市龍井區,田中里,194,140,184,223,178,72,49,26,17,18,0
106,臺中市龍井區,福田里,77,46,47,39,44,36,13,7,10,7,0
106,臺中市龍井區,麗水里,203,141,133,130,97,38,41,16,7,8,0
106,臺中市龍井區,龍津里,288,233,228,303,208,132,79,52,25,42,0
106,臺中市龍井區,三德里,173,137,136,178,124,82,46,23,15,22,0
106,臺中市龍井區,忠和里,280,209,249,295,232,104,74,39,29,42,0
106,臺中市龍井區,山腳里,406,371,383,432,248,133,69,16,17,20,0
106,臺中市龍井區,龍泉里,735,478,512,556,273,131,86,34,17,25,0
106,臺中市龍井區,龍崗里,209,138,157,205,97,59,28,21,7,14,0
106,臺中市龍井區,新庄里,422,334,393,429,258,129,65,39,33,39,0
106,臺中市龍井區,南寮里,118,48,84,84,61,32,29,11,12,23,0
106,臺中市龍井區,新東里,646,385,331,339,162,76,39,22,10,7,0
106,臺中市龍井區,東海里,954,698,704,747,279,113,56,23,7,9,0
106,臺中市霧峰區,桐林里,135,82,78,51,46,17,15,5,9,9,0
106,臺中市霧峰區,吉峰里,831,594,666,612,356,198,83,43,20,19,0
106,臺中市霧峰區,甲寅里,517,342,346,294,184,75,48,19,14,10,0
106,臺中市霧峰區,本鄉里,298,184,163,146,82,38,22,7,7,6,0
106,臺中市霧峰區,中正里,243,156,148,139,70,31,17,9,2,2,0
106,臺中市霧峰區,錦榮里,147,89,84,64,44,14,13,9,9,6,0
106,臺中市霧峰區,萊園里,93,70,78,56,35,24,16,11,2,4,0
