鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
大甲區,文武里,1775,1508263,850,571,326,1006,1720.21,202.44
大甲區,奉化里,638,552059,865,618,364,1076,809.46,93.55
大甲區,德化里,519,366244,706,560,335,848,663.81,94.07
大甲區,江南里,413,288570,699,505,307,894,711.48,101.83
大甲區,頂店里,1418,1154174,814,564,337,967,1269.8,156.01
大甲區,太白里,357,244860,686,504,341,809,577.47,84.19
大甲區,孟春里,1200,849984,708,531,333,853,683.46,96.49
大甲區,幸福里,710,510746,719,522,338,832,767.63,106.71
大甲區,日南里,1851,1279150,691,514,335,824,981.46,142.02
大甲區,龍泉里,424,264469,624,480,323,796,501.42,80.39
大甲區,銅安里,398,266813,670,520,341,812,569.75,84.99
大甲區,西岐里,504,385267,764,535,329,831,1444.88,189.02
大甲區,福德里,284,171155,603,481,301,759,495.02,82.14
大甲區,建興里,379,236269,623,511,334,779,459.86,73.77
大甲區,新美里,1033,788609,763,535,322,933,746.78,97.82
大甲區,其他,0,0,0,0,0,0,0,0
大甲區,合計,19516,15459456,792,538,331,902,1744.89,220.28
清水區,鰲峰里,312,252101,808,575,303,1057,860.33,106.47
清水區,靈泉里,347,278674,803,595,340,1008,721.53,89.84
清水區,清水里,722,567563,786,576,318,1058,714.5,90.89
清水區,南寧里,582,463787,797,574,329,990,858.01,107.67
清水區,西寧里,507,335543,662,500,316,830,634.16,95.82
清水區,北寧里,228,154439,677,490,323,853,553.36,81.69
清水區,中興里,133,101365,762,556,313,903,832.5,109.23
清水區,西社里,710,602069,848,587,368,1009,1039.72,122.61
清水區,南社里,2975,2407592,809,612,362,1062,702,86.74
清水區,裕嘉里,464,306887,661,508,324,819,620.04,93.75
清水區,臨江里,432,318997,738,497,310,788,1535.16,207.9
清水區,秀水里,1322,925617,700,531,331,854,701.75,100.23
清水區,武鹿里,1051,789243,751,553,346,917,686.59,91.43
清水區,海濱里,526,342135,650,481,318,770,813.99,125.14
清水區,?榔里,1525,1143583,750,577,371,983,580.62,77.43
清水區,中社里,863,626333,726,616,347,962,528.05,72.76
清水區,高西里,301,163645,544,445,281,673,495.97,91.23
清水區,高南里,334,254951,763,517,301,800,1029.16,134.83
清水區,高東里,288,208738,725,536,335,831,946.62,130.61
清水區,高北里,311,206080,663,520,317,756,693.12,104.6
清水區,高美里,328,224094,683,521,329,828,544.22,79.66
清水區,國姓里,600,396990,662,492,307,797,624.24,94.35
清水區,菁埔里,658,401943,611,469,306,736,521.95,85.45
清水區,頂湳里,469,308304,657,489,310,794,596.33,90.72
清水區,田寮里,647,424656,656,516,311,786,860.44,131.1
清水區,橋頭里,2290,1718710,751,559,337,932,703.28,93.7
清水區,下湳里,925,667380,721,516,317,863,727.04,100.77
清水區,東山里,303,178903,590,484,313,715,441.37,74.75
清水區,楊厝里,257,147179,573,466,283,684,534.07,93.26
清水區,海風里,343,237897,694,494,341,783,669.44,96.52
清水區,吳厝里,392,227227,580,481,329,699,457.11,78.86
清水區,文昌里,236,179512,761,523,256,933,932.31,122.57
清水區,其他,1,1211,1211,1211,1211,1211,0,0
清水區,合計,21382,15563347,728,539,331,899,734.16,100.86
沙鹿區,居仁里,431,473132,1098,589,365,1096,2871.84,261.61
沙鹿區,洛泉里,692,715071,1033,609,337,1126,1996.45,193.2
沙鹿區,沙鹿里,371,430718,1161,593,341,1218,2063.79,177.76
沙鹿區,美仁里,135,136439,1011,580,306,1015,2423.89,239.83
沙鹿區,興仁里,757,572102,756,548,337,896,781,103.34
沙鹿區,斗抵里,1368,1089070,796,575,341,1002,782.22,98.26
沙鹿區,鹿峰里,1545,1251402,810,578,351,1004,829.73,102.44
沙鹿區,鹿寮里,2067,1685843,816,584,348,1009,818.85,100.4
沙鹿區,竹林里,2240,1832963,818,605,366,1031,796.37,97.32
沙鹿區,?分里,299,192624,644,495,309,820,502.28,77.97
沙鹿區,福興里,1039,837303,806,607,374,1030,734.94,91.2
沙鹿區,北勢里,1432,1202554,840,596,346,1039,960.95,114.43
沙鹿區,晉江里,485,394404,813,528,326,988,940.02,115.6
沙鹿區,六路里,1571,1375433,876,629,367,1122,785.46,89.71
沙鹿區,南勢里,1023,816007,798,599,358,1002,726.74,91.11
沙鹿區,埔子里,1669,1658130,993,750,430,1318,891.4,89.72
沙鹿區,公明里,1243,938373,755,600,368,953,597.1,79.09
沙鹿區,西勢里,535,329805,616,503,312,787,488.47,79.24
沙鹿區,清泉里,741,554831,749,645,371,984,539.27,72.02
沙鹿區,興安里,1125,991441,881,580,345,944,1673.81,189.93
沙鹿區,三鹿里,2219,1853586,835,701,406,1071,658.66,78.85
沙鹿區,其他,0,0,0,0,0,0,0,0
沙鹿區,合計,22987,19331230,841,608,359,1036,1025.08,121.89
梧棲區,頂寮里,966,686486,711,572,342,903,626.39,88.14
梧棲區,下寮里,595,438982,738,583,368,896,632.28,85.7
梧棲區,中正里,1285,986689,768,570,346,961,816.02,106.27
梧棲區,中和里,164,143018,872,620,387,1058,858.13,98.4
梧棲區,文化里,405,328657,811,625,347,1051,746.78,92.02
梧棲區,安仁里,237,176500,745,579,328,925,677.86,91.02
梧棲區,草湳里,1961,1482696,756,551,347,905,1874.81,247.96
梧棲區,南簡里,1576,1175471,746,580,349,972,606.65,81.34
梧棲區,福德里,1327,1015540,765,585,345,982,633.25,82.75
梧棲區,大庄里,2397,1800298,751,584,356,948,672.7,89.57
梧棲區,大村里,1798,1412433,786,582,354,984,718.56,91.47
梧棲區,永寧里,726,607806,837,552,341,878,1876.04,224.09
梧棲區,永安里,811,657148,810,518,329,828,2362.1,291.51
梧棲區,興農里,742,546356,736,560,346,928,628.64,85.38
梧棲區,其他,0,0,0,0,0,0,0,0
梧棲區,合計,14990,11458082,764,573,349,943,1135.19,148.51
神岡區,神岡里,1005,688966,686,523,322,834,711.24,103.75
神岡區,庄前里,680,491535,723,528,330,883,661.65,91.53
神岡區,庄後里,638,414610,650,489,285,795,583.08,89.72
神岡區,北庄里,835,559881,671,512,307,807,659.22,98.32
神岡區,圳前里,663,449599,678,523,302,791,713.65,105.24
神岡區,圳堵里,558,347871,623,483,303,782,523.43,83.96
神岡區,新庄里,1133,699519,617,496,309,751,522.8,84.68
神岡區,山皮里,282,168483,597,464,296,685,632.13,105.8
神岡區,社口里,2335,1598199,684,515,316,831,649.44,94.88
神岡區,社南里,1749,1196804,684,517,297,865,615.79,89.99
神岡區,三角里,810,586937,725,516,303,875,813.83,112.31
神岡區,大社里,1373,983064,716,524,304,871,687.72,96.05
神岡區,岸裡里,1019,710068,697,492,292,831,1009.8,144.91
神岡區,豐洲里,2358,1622845,688,503,290,845,687.26,99.86
神岡區,神洲里,868,572408,659,464,287,788,655.89,99.46
神岡區,溪洲里,802,477483,595,459,273,719,609.93,102.45
