statistic_yyy,site_id,village,household_ordinary_total,household_business_total,household_single_total,household_ordinary_m,household_business_m,household_single_m,household_ordinary_f,household_business_f,household_single_f
統計年,區域別,村里名稱,共同生活戶_戶數,共同事業戶_戶數,單獨生活戶_戶數,共同生活戶_男,共同事業戶_男,單獨生活戶_男,共同生活戶_女,共同事業戶_女,單獨生活戶_女
106,臺北市文山區,明興里,1825,0,945,2962,0,425,3204,0,520
106,臺北市文山區,木柵里,2364,0,1179,3809,0,527,4202,0,652
106,臺北市文山區,木新里,2476,0,2015,4175,0,1153,4372,0,862
106,臺北市文山區,順興里,2066,1,863,3458,11,422,3713,17,441
106,臺北市文山區,樟林里,2291,0,936,3874,0,487,4078,0,449
106,臺北市文山區,樟新里,1560,0,622,2545,0,268,2748,0,354
106,臺北市文山區,樟腳里,1557,0,564,2659,0,255,2798,0,309
106,臺北市文山區,萬芳里,2180,0,982,3489,0,426,3842,0,556
106,臺北市文山區,博嘉里,1532,0,737,2609,0,327,2767,0,410
106,臺北市文山區,萬興里,2282,0,986,3852,0,453,4008,0,533
106,臺北市文山區,指南里,1015,0,709,1736,0,389,1653,0,320
106,臺北市文山區,老泉里,238,0,128,432,0,75,421,0,53
106,臺北市文山區,忠順里,1072,0,648,1707,0,269,1786,0,379
106,臺北市文山區,萬美里,2069,1,837,3322,4,369,3487,2,468
106,臺北市文山區,政大里,2158,0,809,3529,0,370,3747,0,439
106,臺北市文山區,樟文里,1689,0,637,2897,0,302,2979,0,335
106,臺北市文山區,興邦里,1325,0,813,2051,0,347,2215,0,466
106,臺北市文山區,樟樹里,1305,0,558,2225,0,253,2429,0,305
106,臺北市南港區,南港里,1613,0,1151,2740,0,679,2762,0,472
106,臺北市南港區,中南里,977,0,534,1704,0,268,1745,0,266
106,臺北市南港區,新富里,1053,0,533,1855,0,263,1856,0,270
106,臺北市南港區,三重里,1886,0,1617,2982,0,742,3065,0,875
106,臺北市南港區,東新里,1882,0,888,3311,0,418,3426,0,470
106,臺北市南港區,新光里,994,0,540,1652,0,238,1773,0,302
106,臺北市南港區,東明里,1239,0,665,2092,0,318,2174,0,347
106,臺北市南港區,西新里,1250,0,599,2199,0,287,2251,0,312
106,臺北市南港區,玉成里,1255,0,758,2098,0,357,2219,0,401
106,臺北市南港區,合成里,1769,0,1015,2959,0,469,3088,0,546
106,臺北市南港區,成福里,2006,0,953,3422,0,438,3622,0,515
106,臺北市南港區,萬福里,1104,0,622,1825,0,283,1965,0,339
106,臺北市南港區,鴻福里,1204,0,535,1995,0,261,2199,0,274
106,臺北市南港區,百福里,1387,0,766,2420,0,353,2469,0,413
106,臺北市南港區,聯成里,1353,0,642,2279,0,311,2403,0,331
106,臺北市南港區,舊莊里,2393,0,1130,4147,0,557,4332,0,573
106,臺北市南港區,中研里,2532,0,1047,4316,0,512,4477,0,535
106,臺北市南港區,九如里,1683,0,816,2943,0,404,2983,0,412
106,臺北市南港區,仁福里,1500,0,765,2479,0,381,2592,0,384
106,臺北市南港區,重陽里,1513,0,883,2359,0,389,2518,0,494
106,臺北市內湖區,西湖里,1910,0,904,3157,0,445,3403,0,459
106,臺北市內湖區,西康里,2485,0,1347,4047,0,599,4332,0,748
106,臺北市內湖區,西安里,1745,0,846,2877,0,388,3125,0,458
106,臺北市內湖區,港墘里,1677,0,693,2767,0,275,2957,0,418
106,臺北市內湖區,港都里,1609,0,551,2653,0,245,2835,0,306
106,臺北市內湖區,港富里,2609,0,995,4370,0,441,4711,0,554
106,臺北市內湖區,港華里,2514,0,835,4248,0,396,4689,0,439
106,臺北市內湖區,內湖里,1574,0,1028,2416,0,415,2715,0,613
106,臺北市內湖區,湖濱里,2294,0,1016,3634,0,443,4030,0,573
106,臺北市內湖區,紫星里,2111,0,940,3576,0,422,3798,0,518
106,臺北市內湖區,大湖里,1475,0,711,2385,0,283,2629,0,428
106,臺北市內湖區,金龍里,1408,0,663,2450,0,318,2482,0,345
106,臺北市內湖區,金瑞里,1813,0,784,2957,0,342,3289,0,442
106,臺北市內湖區,碧山里,1902,0,795,3226,0,356,3322,0,439
106,臺北市內湖區,紫雲里,1572,0,723,2651,0,315,2804,0,408
106,臺北市內湖區,清白里,2307,0,1417,3557,0,561,3914,0,856
106,臺北市內湖區,葫洲里,2133,0,603,3493,0,282,3826,0,321
106,臺北市內湖區,紫陽里,2142,0,1059,3604,0,459,3799,0,600
106,臺北市內湖區,瑞陽里,2088,0,1075,3340,0,482,3657,0,593
106,臺北市內湖區,瑞光里,1278,0,499,2017,0,221,2280,0,278
106,臺北市內湖區,五分里,3082,0,1063,5200,0,477,5638,0,586
106,臺北市內湖區,東湖里,2079,0,755,3554,0,356,3797,0,399
106,臺北市內湖區,樂康里,2347,0,826,4038,0,384,4339,0,442
106,臺北市內湖區,內溝里,1269,0,563,2174,0,281,2285,0,282
106,臺北市內湖區,週美里,2026,0,1536,3266,0,742,3513,0,794
106,臺北市內湖區,行善里,1757,0,1069,2957,0,526,3037,0,543
106,臺北市內湖區,石潭里,1012,0,962,1538,0,418,1617,0,544
106,臺北市內湖區,湖興里,2107,0,1960,3369,0,1074,3606,0,886
106,臺北市內湖區,湖元里,1470,0,634,2418,0,317,2647,0,317
106,臺北市內湖區,安湖里,2144,0,586,3705,0,278,4040,0,308
106,臺北市內湖區,秀湖里,1685,0,769,2772,0,359,2948,0,410
106,臺北市內湖區,安泰里,1533,0,580,2515,0,282,2749,0,298
106,臺北市內湖區,金湖里,2917,0,1014,4514,0,422,5073,0,592
106,臺北市內湖區,康寧里,2513,0,658,4292,0,296,4621,0,362
106,臺北市內湖區,明湖里,1594,0,405,2672,0,190,2949,0,215
106,臺北市內湖區,蘆洲里,358,0,152,672,0,93,596,0,59
106,臺北市內湖區,麗山里,1641,0,677,2737,0,298,2971,0,379
106,臺北市內湖區,寶湖里,2418,0,1394,3754,0,616,3930,0,778
106,臺北市內湖區,南湖里,1703,0,528,2666,0,195,2965,0,333
106,臺北市士林區,仁勇里,989,0,553,1739,0,275,1874,0,278
106,臺北市士林區,義信里,824,0,548,1402,0,253,1471,0,295
106,臺北市士林區,福林里,752,2,506,1287,0,244,1358,12,262
106,臺北市士林區,福德里,1319,0,1654,2192,0,1019,2274,0,635
106,臺北市士林區,福志里,2023,0,1027,3331,0,407,3536,0,620
106,臺北市士林區,舊佳里,1615,0,924,2621,0,418,2921,0,506
106,臺北市士林區,福佳里,2071,0,938,3515,0,419,3741,0,519
106,臺北市士林區,後港里,2121,0,974,3781,0,484,3856,0,490
106,臺北市士林區,福中里,1834,0,776,3187,0,355,3392,0,421
106,臺北市士林區,前港里,1200,0,570,2084,0,263,2250,0,307
106,臺北市士林區,百齡里,1875,0,675,3372,0,326,3530,0,349
106,臺北市士林區,承德里,1466,0,901,2351,0,384,2571,0,517
106,臺北市士林區,福華里,1672,0,909,2785,0,415,2948,0,494
106,臺北市士林區,明勝里,1321,0,670,2179,0,316,2355,0,354
106,臺北市士林區,福順里,1371,0,740,2381,0,367,2422,0,373
106,臺北市士林區,富光里,1518,0,653,2744,0,307,2814,0,346
106,臺北市士林區,葫蘆里,2006,0,845,3536,0,370,3728,0,475
106,臺北市士林區,葫東里,1025,0,571,1840,0,263,1909,0,308
106,臺北市士林區,社子里,1703,0,765,2982,0,377,3113,0,388
106,臺北市士林區,社新里,2363,0,1110,4288,0,531,4273,0,579
106,臺北市士林區,社園里,1885,0,751,3461,0,414,3521,0,337
106,臺北市士林區,永倫里,1864,0,899,3353,0,444,3335,0,455
106,臺北市士林區,福安里,1246,0,595,2291,0,382,2123,0,213
106,臺北市士林區,富洲里,1496,0,924,2677,0,539,2510,0,385
106,臺北市士林區,岩山里,918,0,354,1505,0,174,1675,0,180
106,臺北市士林區,名山里,1918,0,770,3109,0,308,3562,0,462
106,臺北市士林區,德行里,1142,0,791,1836,0,290,1956,0,501
106,臺北市士林區,德華里,1492,0,753,2384,0,328,2700,0,425
106,臺北市士林區,聖山里,1382,0,583,2263,0,267,2506,0,316
106,臺北市士林區,忠誠里,1486,0,709,2457,0,324,2654,0,385
106,臺北市士林區,芝山里,2012,0,765,3443,0,354,3735,0,411
