鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
新店區,中華里,1417,1603090,1131,696,408,1313,1642.89,145.22
新店區,忠誠里,879,874012,994,676,380,1215,1118.11,112.45
新店區,永安里,1526,1130786,741,573,354,911,658.24,88.83
新店區,新店里,546,479334,878,618,344,1132,896.07,102.07
新店區,大同里,1426,2090442,1466,693,393,1312,13055.86,890.61
新店區,玫瑰里,1797,1323803,737,569,349,945,635.48,86.26
新店區,日興里,1538,1083650,705,540,343,873,755.04,107.16
新店區,寶福里,2466,3160109,1281,730,403,1434,2664.37,207.91
新店區,安和里,2202,1993880,905,647,384,1150,895.73,98.92
新店區,明城里,1189,1261040,1061,722,408,1341,1103.14,104.01
新店區,吉祥里,1460,1304791,894,639,375,1107,881.15,98.6
新店區,小城里,1228,1241722,1011,675,379,1232,1301.95,128.76
新店區,香坡里,3255,3475935,1068,687,400,1263,2369.57,221.9
新店區,建國里,1035,1006722,973,640,358,1208,1124.33,115.59
新店區,復興里,1115,985284,884,632,373,1087,946.35,107.09
新店區,美城里,825,660472,801,569,364,928,1132.59,141.47
新店區,安昌里,1629,1558150,957,711,416,1236,958.39,100.2
新店區,長春里,954,1474948,1546,923,442,1761,6111.19,395.27
新店區,新和里,1360,1078720,793,593,373,1002,684.44,86.29
新店區,永平里,1680,1469078,874,658,376,1137,807.83,92.38
新店區,達觀里,1291,1346291,1043,671,386,1298,2415.82,231.66
新店區,華城里,986,2866913,2908,1177,559,2399,11605.8,399.15
新店區,其他,3,3100,1033,670,445,1440,1044.47,101.07
新店區,合計,93589,100652708,1075,670,388,1238,3040.23,282.69
石碇區,石碇里,107,65418,611,504,334,729,410.22,67.1
石碇區,潭邊里,177,192836,1089,532,305,855,4165.7,382.36
石碇區,烏塗里,170,216257,1272,615,382,1054,3035.78,238.64
石碇區,豐林里,77,57310,744,518,333,855,941.63,126.51
石碇區,隆盛里,190,126997,668,480,325,820,574.87,86.01
石碇區,中民里,178,114418,643,511,352,808,450.2,70.04
石碇區,永定里,116,71503,616,485,336,822,460.08,74.64
石碇區,光明里,39,30445,781,507,292,865,789.22,101.1
石碇區,彭山里,60,35747,596,501,301,758,478.23,80.27
石碇區,豐田里,92,71360,776,600,308,882,829.16,106.9
石碇區,格頭里,205,145130,708,562,349,911,606.57,85.68
石碇區,永安里,156,96931,621,509,312,776,482.8,77.7
石碇區,碧山里,0,0,0,0,0,0,0,0
石碇區,其他,0,0,0,0,0,0,0,0
石碇區,合計,1567,1224353,781,533,329,852,1805.97,231.14
深坑區,深坑里,950,793532,835,623,381,1042,785.51,94.04
深坑區,萬順里,726,611623,842,628,396,1042,785.58,93.25
深坑區,阿柔里,150,117414,783,551,369,900,838.25,107.09
深坑區,昇高里,581,458494,789,548,331,930,769.42,97.5
深坑區,土庫里,874,786600,900,593,369,954,2804.76,311.64
深坑區,埔新里,1849,1655753,895,624,367,1140,896.37,100.1
深坑區,萬福里,799,668575,837,590,357,1017,915.87,109.45
深坑區,賴仲里,665,617778,929,642,403,1139,1034.44,111.35
深坑區,其他,5,2212,442,281,242,508,312.83,70.7
深坑區,合計,6599,5711982,866,610,371,1057,1304.41,150.7
坪林區,坪林里,321,234971,732,534,317,847,793.16,108.36
坪林區,水德里,120,75562,630,488,322,804,573.69,91.11
坪林區,大林里,245,183393,749,560,337,929,727.32,97.16
坪林區,上德里,169,118974,704,521,325,815,762.84,108.36
坪林區,漁光里,166,118452,714,548,357,934,549.33,76.98
坪林區,石??里,95,65970,694,556,317,765,705.83,101.64
坪林區,粗窟里,195,151899,779,532,359,842,1027.64,131.92
坪林區,其他,0,0,0,0,0,0,0,0
坪林區,合計,1311,949221,724,531,337,854,767.07,105.94
烏來區,烏來里,572,490417,857,663,416,1010,1172.43,136.75
烏來區,忠治里,369,274491,744,618,391,915,588.95,79.17
烏來區,孝義里,52,40768,784,594,471,1075,518.58,66.14
烏來區,信賢里,117,82239,703,555,345,905,526.8,74.95
烏來區,福山里,104,70335,676,539,331,826,573.47,84.79
烏來區,其他,0,0,0,0,0,0,0,0
烏來區,合計,1214,958251,789,621,388,962,907.03,114.91
板橋區,留侯里,458,433561,947,609,367,1035,2172.93,229.54
板橋區,流芳里,449,442567,986,648,331,1192,1333.87,135.33
板橋區,赤松里,245,292270,1193,752,387,1395,1996.04,167.32
板橋區,黃石里,322,256995,798,569,330,996,750.98,94.09
板橋區,挹秀里,607,702951,1158,703,396,1506,1313.63,113.43
